,0,1
0,3.07759428024292,7424.0
1,2.8059842586517334,11683.0
2,1.9265764951705933,31846.0
3,1.5337154865264893,48410.0
4,2.8594777584075928,25881.0
5,2.320646047592163,28062.0
6,0.5860340595245361,59550.0
7,1.4689726829528809,33410.0
8,1.7709870338439941,7497.0
9,3.04914927482605,49856.0
10,1.0856235027313232,36231.0
11,1.195448875427246,40614.0
12,2.712839126586914,9449.0
13,2.2976315021514893,12722.0
14,2.66644287109375,34543.0
15,0.9002130031585693,42218.0
16,3.9629464149475098,12645.0
17,2.082934856414795,51361.0
18,2.9180209636688232,28539.0
19,2.481576681137085,47262.0
20,2.382585048675537,32280.0
21,1.7286667823791504,32500.0
22,2.1573588848114014,10160.0
23,1.597665786743164,37487.0
24,2.0615501403808594,38644.0
25,1.1796989440917969,10226.0
26,0.8618648052215576,14770.0
27,1.8582770824432373,49959.0
28,2.1578454971313477,38640.0
29,1.985300064086914,50718.0
30,0.9793813228607178,27017.0
31,2.2682230472564697,17247.0
32,1.1636385917663574,28961.0
33,1.1823700666427612,6693.0
34,1.487236499786377,18081.0
35,0.7824094295501709,33318.0
36,1.7977993488311768,41437.0
37,1.8305110931396484,2999.0
38,1.7412675619125366,33089.0
39,1.630351185798645,53145.0
40,2.470867872238159,19913.0
41,1.8008272647857666,4987.0
42,1.7697665691375732,40347.0
43,0.8395668268203735,40510.0
44,1.6139034032821655,59659.0
45,1.854444980621338,49244.0
46,1.9762024879455566,20721.0
47,1.0478179454803467,44343.0
48,3.7470617294311523,1919.0
49,1.649429202079773,55504.0
50,1.2022573947906494,43060.0
51,2.2972631454467773,41139.0
52,1.5230884552001953,57722.0
53,2.0224759578704834,43916.0
54,1.7213958501815796,8616.0
55,1.827100396156311,33267.0
56,1.3052663803100586,53629.0
57,0.9805417060852051,28665.0
58,1.5973212718963623,8296.0
59,1.5689291954040527,42480.0
60,1.3237431049346924,21889.0
61,1.4916082620620728,46622.0
62,2.8853259086608887,10922.0
63,1.7082046270370483,59425.0
64,2.9091897010803223,34590.0
65,1.109849452972412,8719.0
66,1.839381217956543,62.0
67,1.487039566040039,23161.0
68,3.1272971630096436,42046.0
69,0.9109294414520264,54566.0
70,1.3783085346221924,49469.0
71,1.6922883987426758,23805.0
72,0.9941054582595825,1983.0
73,1.4073809385299683,3192.0
74,4.565553188323975,12128.0
75,4.659440517425537,31069.0
76,0.7540831565856934,14629.0
77,4.353651523590088,31672.0
78,3.1613738536834717,18517.0
79,3.0715878009796143,47817.0
80,1.1234285831451416,49588.0
81,3.323437452316284,32571.0
82,1.30472731590271,37865.0
83,1.1825027465820312,21679.0
84,0.7056170105934143,52567.0
85,3.0481386184692383,21826.0
86,1.0547630786895752,19853.0
87,1.8222384452819824,21180.0
88,1.9606332778930664,11671.0
89,0.9790022373199463,41094.0
90,1.1961784362792969,28118.0
91,0.9867980480194092,44663.0
92,2.3150551319122314,30305.0
93,2.9409656524658203,30906.0
94,0.8265323638916016,53287.0
95,1.0505867004394531,58914.0
96,2.5432491302490234,10249.0
97,2.7778139114379883,56444.0
98,2.1781246662139893,19345.0
99,1.8598419427871704,40781.0
100,2.7527153491973877,25560.0
101,1.6744046211242676,55480.0
102,2.0133228302001953,46139.0
103,1.4442570209503174,18716.0
104,1.7008452415466309,11250.0
105,1.52877938747406,25793.0
106,2.5814051628112793,17700.0
107,1.9387377500534058,31013.0
108,2.020977735519409,25150.0
109,3.373419761657715,3605.0
110,2.662024736404419,34183.0
111,3.3400168418884277,6824.0
112,1.3580708503723145,46419.0
113,1.0621707439422607,21622.0
114,1.6937106847763062,12594.0
115,1.085809350013733,38607.0
116,1.3537657260894775,7312.0
117,1.1391935348510742,36653.0
118,1.9248605966567993,3305.0
119,3.1669187545776367,33387.0
120,1.9877885580062866,41283.0
121,2.3487772941589355,33960.0
122,2.013206720352173,24158.0
123,1.5564353466033936,22500.0
124,1.5187722444534302,34237.0
125,1.4255609512329102,6430.0
126,2.590590000152588,36525.0
127,2.487212896347046,7358.0
128,2.4973442554473877,19394.0
129,1.8579065799713135,29848.0
130,1.7098581790924072,12318.0
131,1.6407526731491089,4369.0
132,2.5481176376342773,31943.0
133,2.655226230621338,56854.0
134,2.0649900436401367,4867.0
135,2.001800060272217,34502.0
136,3.528900623321533,15343.0
137,1.488767385482788,6408.0
138,3.0330381393432617,35577.0
139,2.461289882659912,24996.0
140,3.772061347961426,28280.0
141,2.486941337585449,2915.0
142,0.7345807552337646,47637.0
143,3.7531051635742188,54916.0
144,0.6938629150390625,54636.0
145,2.79874587059021,1040.0
146,2.731442451477051,17099.0
147,1.959563136100769,21770.0
148,2.4299473762512207,12986.0
149,1.8856074810028076,2337.0
150,1.2288898229599,32743.0
151,0.6860489845275879,54565.0
152,2.967226982116699,8293.0
153,0.6534746885299683,99.0
154,1.1938698291778564,8154.0
155,3.2421772480010986,39322.0
156,1.8058873414993286,39146.0
157,2.7626943588256836,54632.0
158,1.480475902557373,36088.0
159,1.2759857177734375,6387.0
160,2.559802532196045,24603.0
161,1.8628218173980713,10717.0
162,1.4055194854736328,20800.0
163,2.66977596282959,1956.0
164,1.0969736576080322,21610.0
165,1.190577507019043,37027.0
166,3.6627111434936523,56903.0
167,0.8271036148071289,33321.0
168,3.2580201625823975,56948.0
169,1.7976255416870117,7168.0
170,2.2383618354797363,34864.0
171,2.7280163764953613,29438.0
172,1.5849448442459106,20752.0
173,2.5725369453430176,25739.0
174,2.6276354789733887,39.0
175,2.8378636837005615,44367.0
176,1.2802670001983643,31923.0
177,2.0639586448669434,53635.0
178,1.6790016889572144,52460.0
179,1.8321386575698853,33469.0
180,2.639110565185547,28681.0
181,2.83009934425354,56251.0
182,2.9655566215515137,34456.0
183,3.0547375679016113,22128.0
184,1.812757968902588,37149.0
185,1.1825958490371704,4390.0
186,1.2061243057250977,44636.0
187,1.52753484249115,42747.0
188,2.5484158992767334,47612.0
189,0.7112884521484375,36000.0
190,2.496110439300537,1576.0
191,3.0957460403442383,20290.0
192,2.3469736576080322,48864.0
193,2.554960012435913,6358.0
194,2.231203317642212,40855.0
195,1.8258838653564453,10308.0
196,1.1480282545089722,50617.0
197,2.3767566680908203,11342.0
198,3.4939751625061035,50748.0
199,2.6608104705810547,32658.0
200,2.2679054737091064,4986.0
201,3.084923028945923,44639.0
202,1.3321564197540283,14559.0
203,4.641644477844238,47269.0
204,0.7368355989456177,41665.0
205,0.7446866035461426,51558.0
206,1.8686912059783936,36036.0
207,2.803546905517578,25044.0
208,2.1977241039276123,2535.0
209,3.234744071960449,57926.0
210,0.9818021059036255,47714.0
211,0.4866635799407959,5449.0
212,2.557908058166504,2274.0
213,1.8601164817810059,28543.0
214,3.7782397270202637,50387.0
215,0.8051266670227051,50807.0
216,1.9925137758255005,2730.0
217,0.8750379085540771,45708.0
218,1.6046994924545288,27144.0
219,1.2203564643859863,13108.0
220,1.888893723487854,14454.0
221,1.3900537490844727,56560.0
222,1.6237330436706543,16774.0
223,0.7969002723693848,7886.0
224,2.2529377937316895,48344.0
225,1.098882794380188,43919.0
226,0.9164236783981323,35561.0
227,0.8532314300537109,12568.0
228,1.6688833236694336,2162.0
229,2.8453621864318848,13079.0
230,0.8205947875976562,59007.0
231,2.5742743015289307,4489.0
232,2.0922019481658936,59487.0
233,3.682673215866089,18457.0
234,2.4445223808288574,44758.0
235,2.411956787109375,14176.0
236,3.5312376022338867,58364.0
237,3.1773481369018555,24719.0
238,2.2330164909362793,59310.0
239,0.7718762159347534,34314.0
240,1.5535119771957397,35295.0
241,1.5021584033966064,16661.0
242,2.074533700942993,41768.0
243,0.9141573905944824,42836.0
244,1.9802757501602173,59315.0
245,2.589632272720337,47934.0
246,1.4256401062011719,51767.0
247,3.4373457431793213,9772.0
248,2.42991304397583,34268.0
249,2.4639997482299805,20463.0
250,2.299269437789917,58224.0
251,4.070381164550781,58860.0
252,1.4622108936309814,16750.0
253,1.0396474599838257,27828.0
254,1.2327817678451538,17472.0
255,1.3202645778656006,46886.0
256,1.8663979768753052,41109.0
257,1.782292127609253,16378.0
258,2.627486228942871,11006.0
259,2.0516409873962402,54842.0
260,2.96608304977417,25008.0
261,4.121959686279297,10596.0
262,3.8119006156921387,19519.0
263,1.2716591358184814,43213.0
264,1.2931796312332153,6129.0
265,1.7941324710845947,23310.0
266,1.770461916923523,52486.0
267,3.564603090286255,13328.0
268,2.677985191345215,46437.0
269,1.8512661457061768,24425.0
270,2.627352237701416,37804.0
271,3.1926751136779785,14177.0
272,1.6414523124694824,28513.0
273,3.0206940174102783,29291.0
274,1.74880051612854,33347.0
275,0.7697333097457886,8097.0
276,1.5025371313095093,35899.0
277,2.3976528644561768,19703.0
278,1.4243800640106201,47920.0
279,0.8852717876434326,35992.0
280,2.033015727996826,38035.0
281,1.7612969875335693,21206.0
282,3.1978237628936768,24873.0
283,0.957252025604248,58055.0
284,1.636726975440979,20171.0
285,2.4031639099121094,28669.0
286,1.6103366613388062,23967.0
287,3.062833309173584,33217.0
288,1.7632648944854736,7283.0
289,1.3980469703674316,24355.0
290,1.153024435043335,23901.0
291,1.581031322479248,31387.0
292,2.6137804985046387,2594.0
293,2.966087818145752,13771.0
294,1.799450397491455,59768.0
295,4.2689313888549805,27143.0
296,1.320758581161499,2623.0
297,2.490548610687256,7767.0
298,1.7084863185882568,16013.0
299,2.312744140625,560.0
300,1.9705368280410767,12215.0
301,1.186187505722046,36981.0
302,1.313359022140503,58531.0
303,1.4508190155029297,53204.0
304,1.7482540607452393,58871.0
305,3.106132984161377,39078.0
306,3.2413077354431152,17177.0
307,3.822072982788086,35550.0
308,1.4160470962524414,13626.0
309,1.0181846618652344,39611.0
310,2.438863754272461,17673.0
311,0.8665211200714111,59402.0
312,3.5977137088775635,23234.0
313,1.7169888019561768,49557.0
314,1.818216323852539,59435.0
315,2.139510154724121,23397.0
316,2.0310051441192627,59690.0
317,1.740972876548767,40123.0
318,1.1548000574111938,59452.0
319,1.4132850170135498,24788.0
320,1.6241369247436523,29904.0
321,2.170832633972168,53645.0
322,2.8308675289154053,10736.0
323,2.139009714126587,34684.0
324,1.0672460794448853,22447.0
325,1.6189568042755127,12296.0
326,1.4962131977081299,47145.0
327,2.30248761177063,309.0
328,1.4231605529785156,26425.0
329,1.9132673740386963,51312.0
330,1.0684552192687988,52983.0
331,3.2671799659729004,14878.0
332,3.60349440574646,9258.0
333,1.7472560405731201,6086.0
334,2.8631372451782227,32898.0
335,0.9765398502349854,31948.0
336,1.3027056455612183,44501.0
337,2.816830635070801,56495.0
338,1.6387581825256348,29456.0
339,1.1404414176940918,56999.0
340,1.3889098167419434,29441.0
341,1.24288010597229,27763.0
342,1.763495683670044,52164.0
343,2.374476909637451,51845.0
344,1.590450644493103,16548.0
345,2.0343918800354004,23829.0
346,1.9420045614242554,54487.0
347,1.9743062257766724,12795.0
348,1.2999153137207031,50725.0
349,1.9868783950805664,13546.0
350,1.0471731424331665,18710.0
351,1.4066236019134521,6823.0
352,2.2112860679626465,57280.0
353,1.3718538284301758,19783.0
354,3.9293365478515625,47373.0
355,1.2330538034439087,45986.0
356,0.9513322114944458,33815.0
357,0.6176555156707764,1130.0
358,3.0024709701538086,8740.0
359,2.174976348876953,40159.0
360,1.89197838306427,37862.0
361,1.604488730430603,46695.0
362,1.9119986295700073,56556.0
363,1.090350866317749,8545.0
364,2.6199827194213867,39991.0
365,1.6314160823822021,49522.0
366,1.7267303466796875,13567.0
367,1.4938966035842896,41376.0
368,2.245357036590576,31404.0
369,2.967210054397583,38713.0
370,0.7162141799926758,35133.0
371,1.3285260200500488,39946.0
372,2.5764400959014893,17795.0
373,3.1354856491088867,26677.0
374,2.3244075775146484,8993.0
375,1.9110002517700195,45518.0
376,1.7904505729675293,8570.0
377,0.6388648748397827,34388.0
378,1.3494374752044678,13530.0
379,3.2986810207366943,13189.0
380,1.313774585723877,1657.0
381,0.9639859199523926,57073.0
382,0.46588993072509766,25422.0
383,1.4847716093063354,53241.0
384,1.5789955854415894,43017.0
385,1.636953353881836,15851.0
386,1.5745337009429932,32589.0
387,2.2016472816467285,21016.0
388,2.122941493988037,53995.0
389,2.3899168968200684,34064.0
390,0.8544909954071045,16926.0
391,1.2096784114837646,23869.0
392,1.6894994974136353,10550.0
393,0.6337993144989014,5932.0
394,4.470259189605713,22020.0
395,1.5421857833862305,59552.0
396,1.535742998123169,48708.0
397,2.9011049270629883,45775.0
398,2.137500762939453,53168.0
399,1.4814157485961914,35091.0
400,2.2429776191711426,35486.0
401,2.0826053619384766,30153.0
402,2.729947566986084,5198.0
403,1.0469300746917725,55167.0
404,1.520857810974121,48053.0
405,2.4646120071411133,8762.0
406,1.8549134731292725,21317.0
407,2.113215923309326,15755.0
408,2.8654625415802,44907.0
409,1.5819205045700073,19948.0
410,3.4975950717926025,38970.0
411,0.9875240325927734,39665.0
412,1.7988994121551514,867.0
413,1.739311695098877,36911.0
414,2.6382784843444824,7568.0
415,1.1084418296813965,55316.0
416,3.3267409801483154,3845.0
417,1.992293119430542,28245.0
418,1.3639527559280396,48931.0
419,3.47499418258667,3038.0
420,4.403919219970703,24638.0
421,3.548007011413574,24958.0
422,2.95462703704834,6655.0
423,2.290295362472534,21433.0
424,1.6106555461883545,2593.0
425,5.01071310043335,18126.0
426,1.043968677520752,48223.0
427,1.834996223449707,37299.0
