,0,1
0,1.3996223211288452,89304.0
1,1.248241901397705,34960.0
2,2.65433931350708,92010.0
3,2.9014081954956055,24183.0
4,1.0079011917114258,48092.0
5,1.7701399326324463,87743.0
6,1.9594899415969849,13515.0
7,1.8457047939300537,21743.0
8,1.6905243396759033,44934.0
9,2.395641326904297,37699.0
10,1.7695863246917725,83587.0
11,2.4885313510894775,50658.0
12,2.449967384338379,4942.0
13,1.4299730062484741,68660.0
14,1.7969210147857666,1528.0
15,1.7735567092895508,97875.0
16,2.5507264137268066,42747.0
17,3.334778308868408,11651.0
18,2.3900585174560547,95656.0
19,0.6220004558563232,35215.0
20,1.9927955865859985,64054.0
21,1.765223503112793,71606.0
22,1.9145835638046265,75775.0
23,1.878822684288025,40288.0
24,1.9589370489120483,66569.0
25,1.638156533241272,98351.0
26,2.82413911819458,91402.0
27,2.917203426361084,86361.0
28,0.921573281288147,2223.0
29,2.1734814643859863,61707.0
30,2.168473720550537,69468.0
31,1.6850697994232178,66697.0
32,2.715062379837036,64037.0
33,1.649896264076233,27678.0
34,1.0663881301879883,4784.0
35,1.620137095451355,55519.0
36,0.9045593738555908,96658.0
37,2.8148796558380127,89937.0
38,1.5544513463974,62757.0
39,3.0855884552001953,50165.0
40,1.5679562091827393,52213.0
41,1.6147167682647705,11007.0
42,0.9892361164093018,355.0
43,1.6341164112091064,82151.0
44,1.4205669164657593,60606.0
45,1.546571969985962,47807.0
46,1.7483115196228027,98288.0
47,0.9510185718536377,50464.0
48,2.7827656269073486,76196.0
49,1.2342334985733032,25690.0
50,1.7762761116027832,68074.0
51,2.168023109436035,89533.0
52,0.8153170347213745,27133.0
53,1.3489242792129517,91260.0
54,0.8058644533157349,35484.0
55,1.0674920082092285,46472.0
56,0.8051505088806152,75660.0
57,1.5209230184555054,92893.0
58,2.710585594177246,68414.0
59,1.5160974264144897,70515.0
60,1.407597303390503,75917.0
61,0.5804219245910645,77598.0
62,1.252774953842163,73916.0
63,2.612576484680176,2962.0
64,1.4967424869537354,57544.0
65,0.893904447555542,52086.0
66,2.5662107467651367,76595.0
67,2.4868249893188477,8068.0
68,2.582406759262085,52574.0
69,1.286313533782959,48334.0
70,2.1722147464752197,71621.0
71,2.4604175090789795,51744.0
72,1.3303112983703613,7381.0
73,2.3789076805114746,45883.0
74,2.75563383102417,22219.0
75,2.553605794906616,94795.0
76,1.598943829536438,75474.0
77,1.4142597913742065,43509.0
78,2.8793418407440186,44874.0
79,2.232985019683838,4592.0
80,0.9392191171646118,22152.0
81,1.354785442352295,64760.0
82,2.8930606842041016,32747.0
83,2.009943962097168,10666.0
84,3.0391695499420166,21455.0
85,1.2691593170166016,59136.0
86,1.8912708759307861,2429.0
87,2.292830228805542,54426.0
88,2.1443748474121094,13870.0
89,1.7147464752197266,73799.0
90,2.702090263366699,79487.0
91,1.6473292112350464,72386.0
92,2.27347469329834,77596.0
93,2.3039541244506836,94127.0
94,2.2606704235076904,90789.0
95,2.1089725494384766,41501.0
96,2.962597370147705,94919.0
97,1.8281419277191162,766.0
98,1.362534523010254,25935.0
99,2.545193672180176,844.0
100,1.2578953504562378,3375.0
101,1.271855115890503,70188.0
102,1.4186341762542725,4696.0
103,3.078040599822998,73070.0
104,1.6440796852111816,72413.0
105,2.2267539501190186,33345.0
106,1.406872034072876,56588.0
107,2.7417173385620117,38701.0
108,2.8161935806274414,48646.0
109,2.11916184425354,27214.0
110,2.18690824508667,51815.0
111,2.8761394023895264,65437.0
112,2.3087596893310547,44644.0
113,1.3043502569198608,88607.0
114,3.2664103507995605,5587.0
115,1.2326066493988037,94157.0
116,2.7990994453430176,51580.0
117,2.1121320724487305,66034.0
118,1.956597089767456,94417.0
119,1.5076663494110107,62610.0
120,1.3891286849975586,16945.0
121,1.895817518234253,40347.0
122,1.2669099569320679,97878.0
123,0.32667863368988037,77530.0
124,1.3256422281265259,91763.0
125,2.5068612098693848,50897.0
126,1.2531304359436035,59329.0
127,1.7916781902313232,15623.0
128,2.082547426223755,59809.0
129,2.321259021759033,17181.0
130,1.1222609281539917,55313.0
131,1.949702501296997,34879.0
132,1.500187873840332,64485.0
133,4.538949489593506,29468.0
134,2.834198236465454,18629.0
135,3.2571163177490234,31898.0
136,2.5744781494140625,80795.0
137,2.073923110961914,53529.0
138,3.231635808944702,66298.0
139,3.749861478805542,33498.0
140,0.9588046073913574,4151.0
141,1.046095609664917,97774.0
142,2.1686511039733887,56937.0
143,2.4813058376312256,38736.0
144,1.7491446733474731,89436.0
145,2.7881650924682617,16816.0
146,1.7303950786590576,69385.0
147,2.3369126319885254,20944.0
148,1.1305650472640991,38763.0
149,1.9160165786743164,48024.0
150,2.520127773284912,85999.0
151,2.157846689224243,67260.0
152,2.1648683547973633,26558.0
153,1.9897915124893188,70123.0
154,1.687390923500061,19987.0
155,3.6713826656341553,66814.0
156,1.4400683641433716,48492.0
157,1.5603762865066528,60097.0
158,1.5012167692184448,70913.0
159,2.030914783477783,20370.0
160,2.2692766189575195,24961.0
161,2.0345993041992188,6307.0
162,1.9749372005462646,70509.0
163,1.4835247993469238,64963.0
164,1.2717945575714111,58732.0
165,2.153353214263916,95187.0
166,0.8322396278381348,6609.0
167,1.8523948192596436,24103.0
168,2.925273895263672,96300.0
169,2.058225154876709,97365.0
170,1.6282657384872437,54074.0
171,2.303119421005249,26668.0
172,2.948810577392578,46778.0
173,1.6850388050079346,80327.0
174,1.4333864450454712,18792.0
175,2.4093124866485596,41888.0
176,1.8943325281143188,34350.0
177,2.918917417526245,34393.0
178,1.1583411693572998,56110.0
